瘤痢,瘤痢疙,老矫,扁柯(∑C),扁柯 QC敲贰弊,碍荐樊(mm),碍荐樊 QC敲贰弊,浅加(m/s),浅加 QC敲贰弊,浅氢(16规困),浅氢 QC敲贰弊,嚼档(%),嚼档 QC敲贰弊,刘扁拘(hPa),捞浇痢柯档(∑C),泅瘤扁拘(hPa),泅瘤扁拘 QC敲贰弊,秦搁扁拘(hPa),秦搁扁拘 QC敲贰弊,老炼(hr),老炼 QC敲贰弊,老荤(MJ/m2),利汲(cm),3矫埃脚利汲(cm),傈款樊(10盒困),吝窍摸款樊(10盒困),款屈(款屈距绢),弥历款绊(100m ),矫沥(10m),瘤搁惑怕(瘤搁惑怕内靛),泅惑锅龋(惫郴侥),瘤搁柯档(∑C),瘤搁柯档 QC敲贰弊,5cm 瘤吝柯档(∑C),10cm 瘤吝柯档(∑C),20cm 瘤吝柯档(∑C),30cm 瘤吝柯档(∑C)
192,柳林,2017-10-31 18:00,14.4,0,,,1.9,0,180,0,35,0,5.8,-.8,1019.5,0,1023.1,0,0,0,.01,,,,,,,2000,,,11.1,0,,,,
192,柳林,2017-10-31 19:00,10.2,0,,,.9,0,160,0,55,0,6.8,1.5,1019.6,0,1023.3,0,,9,,,,,,,,2000,,,9.1,0,,,,
192,柳林,2017-10-31 20:00,7.6,0,,,.4,0,0,0,71,0,7.4,2.6,1019.8,0,1023.5,0,,9,,,,,,,,1956,,,7.5,0,,,,
192,柳林,2017-10-31 21:00,6.4,0,,,.7,0,50,0,75,0,7.2,2.2,1020.4,0,1024.2,0,,9,,,,,,,,2000,,,6.2,0,,,,
192,柳林,2017-10-31 22:00,5.4,0,,,.2,0,0,0,79,0,7.1,2,1020.7,0,1024.5,0,,9,,,,,,,,2000,,,5.1,0,,,,
192,柳林,2017-10-31 23:00,5,0,,,.3,0,0,0,84,0,7.3,2.5,1020.8,0,1024.6,0,,9,,,,,,,,1597,,,5,0,,,,
192,柳林,2017-11-01 00:00,4.4,0,,,.5,0,50,0,85,0,7.1,2,1020.6,0,1024.4,0,,9,,,,,,,,1555,,,4.6,0,,,,
192,柳林,2017-11-01 01:00,4.1,0,,,.2,0,0,0,86,0,7,1.9,1020.1,0,1023.9,0,,9,,,,,,,,1592,,,4.8,0,,,,
192,柳林,2017-11-01 02:00,4.3,0,,,.2,0,0,0,86,0,7.1,2.1,1019.9,0,1023.7,0,,9,,,,,,,,1729,,,5,0,,,,
192,柳林,2017-11-01 03:00,3.5,0,,,.6,0,70,0,86,0,6.7,1.3,1019.6,0,1023.4,0,,9,,,,,,,,1820,,,3.7,0,,,,
192,柳林,2017-11-01 04:00,3.2,0,,,.9,0,70,0,85,0,6.5,.9,1019.4,0,1023.2,0,,9,,,,,,,,1986,,,3.2,0,,,,
192,柳林,2017-11-01 05:00,2.5,0,,,.6,0,360,0,88,0,6.4,.7,1019.3,0,1023.1,0,,9,,,,,,,,1964,,,2.1,0,,,,
192,柳林,2017-11-01 06:00,1.4,0,,,.2,0,0,0,89,0,6,-.2,1019.5,0,1023.3,0,,9,,,,,,,,1702,,,1.5,0,,,,
192,柳林,2017-11-01 07:00,1.4,0,,,.6,0,50,0,88,0,6,-.3,1019.7,0,1023.5,0,0,0,0,,,,,,,1869,,,1.4,0,,,,
192,柳林,2017-11-01 08:00,4.6,0,,,.6,0,50,0,79,0,6.7,1.2,1020.2,0,1024,0,.6,0,.21,,,,,,,1677,,,4.4,0,,,,
192,柳林,2017-11-01 09:00,8.4,0,,,.5,0,140,0,63,0,6.9,1.7,1020.4,0,1024.1,0,1,0,.77,,,,,,,1986,,,11.8,0,,,,
192,柳林,2017-11-01 10:00,11.1,0,,,.7,0,160,0,49,0,6.4,.7,1020,0,1023.7,0,1,0,1.31,,,,,,,1994,,,17.4,0,,,,
192,柳林,2017-11-01 11:00,14,0,,,1.4,0,250,0,40,0,6.3,.5,1019.7,0,1023.3,0,1,0,1.7,,,,,,,1952,,,23.2,0,,,,
192,柳林,2017-11-01 12:00,16.4,0,,,1.3,0,270,0,30,0,5.6,-1.2,1018.6,0,1022.2,0,1,0,1.92,,,,,,,1963,,,27.4,0,,,,
192,柳林,2017-11-01 13:00,17.2,0,,,1.5,0,270,0,26,0,5.1,-2.5,1017.6,0,1021.2,0,1,0,1.97,,,,,,,2000,,,29.3,0,,,,
192,柳林,2017-11-01 14:00,18.9,0,,,1.5,0,320,0,21,0,4.6,-3.9,1016.7,0,1020.2,0,1,0,1.82,,,,,,,2000,,,29.2,0,,,,
192,柳林,2017-11-01 15:00,19.7,0,,,1.3,0,250,0,17,0,3.9,-6,1016.4,0,1019.9,0,1,0,1.46,,,,,,,2000,,,26.9,0,,,,
192,柳林,2017-11-01 16:00,18.7,0,,,1.4,0,160,0,24,0,5.2,-2.3,1016.4,0,1019.9,0,1,0,.94,,,,,,,2000,,,22.5,0,,,,
192,柳林,2017-11-01 17:00,16.4,0,,,.9,0,110,0,41,0,7.6,3,1016.1,0,1019.7,0,1,0,.42,,,,,,,2000,,,16.2,0,,,,
192,柳林,2017-11-01 18:00,15.1,0,,,1.3,0,200,0,45,0,7.7,3.2,1016.5,0,1020.1,0,.1,0,.01,,,,,,,2000,,,12.6,0,,,,
192,柳林,2017-11-01 19:00,11.3,0,,,.3,0,0,0,65,0,8.7,4.9,1016.9,0,1020.6,0,,9,,,,,,,,2000,,,10.6,0,,,,
192,柳林,2017-11-01 20:00,9.4,0,,,0,0,0,0,74,0,8.7,4.9,1017,0,1020.7,0,,9,,,,,,,,1719,,,9.2,0,,,,
192,柳林,2017-11-01 21:00,8.5,0,,,.3,0,0,0,78,0,8.6,4.8,1017.2,0,1020.9,0,,9,,,,,,,,1426,,,8.1,0,,,,
192,柳林,2017-11-01 22:00,7.5,0,,,.4,0,0,0,82,0,8.5,4.6,1017.2,0,1020.9,0,,9,,,,,,,,1679,,,7.3,0,,,,
192,柳林,2017-11-01 23:00,7,0,,,0,0,0,0,85,0,8.5,4.6,1017.3,0,1021,0,,9,,,,,,,,1582,,,6.7,0,,,,
192,柳林,2017-11-02 00:00,6.3,0,,,0,0,0,0,87,0,8.2,4.2,1016.9,0,1020.6,0,,9,,,,,,,,1291,,,6.2,0,,,,
192,柳林,2017-11-02 01:00,6.1,0,,,.5,0,50,0,88,0,8.2,4.2,1016.7,0,1020.4,0,,9,,,,,,,,1291,,,6.1,0,,,,
192,柳林,2017-11-02 02:00,5.7,0,,,.1,0,0,0,88,0,8,3.8,1016.7,0,1020.5,0,,9,,,,,,,,1386,,,5.8,0,,,,
192,柳林,2017-11-02 03:00,5.2,0,,,.3,0,0,0,89,0,7.8,3.5,1016.2,0,1020,0,,9,,,,,,,,1121,,,5.2,0,,,,
192,柳林,2017-11-02 04:00,5.2,0,,,.4,0,0,0,89,0,7.8,3.5,1015.8,0,1019.6,0,,9,,,,,,,,1201,,,5.1,0,,,,
192,柳林,2017-11-02 05:00,5.1,0,,,.6,0,20,0,89,0,7.8,3.4,1015.8,0,1019.6,0,,9,,,,,,,,1192,,,5,0,,,,
192,柳林,2017-11-02 06:00,4.6,0,,,.1,0,0,0,90,0,7.6,3,1016,0,1019.8,0,,9,,,,,,,,972,,,4.7,0,,,,
192,柳林,2017-11-02 07:00,4.8,0,,,.9,0,50,0,90,0,7.7,3.2,1016.2,0,1020,0,0,0,0,,,,,,,675,,,4.7,0,,,,
192,柳林,2017-11-02 08:00,7.7,0,,,.4,0,0,0,82,0,8.6,4.8,1016.8,0,1020.5,0,.6,0,.25,,,,,,,996,,,9.3,0,,,,
192,柳林,2017-11-02 09:00,11,0,,,.4,0,0,0,74,0,9.7,6.5,1017,0,1020.7,0,1,0,.74,,,,,,,1534,,,14.6,0,,,,
192,柳林,2017-11-02 10:00,12.8,0,,,1.1,0,250,0,69,0,10.2,7.2,1016.4,0,1020,0,.8,0,.92,,,,,,,1730,,,18.6,0,,,,
192,柳林,2017-11-02 11:00,15.1,0,,,1.2,0,290,0,57,0,9.7,6.6,1015.7,0,1019.3,0,1,0,1.41,,,,,,,1885,,,22.2,0,,,,
192,柳林,2017-11-02 12:00,16.6,0,,,1.4,0,290,0,51,0,9.6,6.4,1014.8,0,1018.4,0,.9,0,1.49,,,,,,,1896,,,24.3,0,,,,
192,柳林,2017-11-02 13:00,18.3,0,,,1.1,0,50,0,41,0,8.6,4.8,1013.7,0,1017.2,0,1,0,1.51,,,,,,,1919,,,28.5,0,,,,
192,柳林,2017-11-02 14:00,19.4,0,,,1,0,320,0,39,0,8.7,5,1013.4,0,1016.9,0,1,0,1.31,,,,,,,1914,,,27.7,0,,,,
192,柳林,2017-11-02 15:00,19.2,0,,,1.5,0,320,0,41,0,9.1,5.6,1013.1,0,1016.6,0,1,0,1.12,,,,,,,2000,,,26.6,0,,,,
192,柳林,2017-11-02 16:00,18.9,0,,,.8,0,290,0,42,0,9.1,5.6,1013.1,0,1016.6,0,.8,0,.6,,,,,,,2000,,,21.3,0,,,,
192,柳林,2017-11-02 17:00,16.7,0,,,.3,0,0,0,54,0,10.2,7.3,1012.9,0,1016.5,0,.9,0,.37,,,,,,,2000,,,16.9,0,,,,
192,柳林,2017-11-02 18:00,13.5,0,,,0,0,0,0,71,0,10.9,8.3,1013.2,0,1016.8,0,0,0,.02,,,,,,,1987,,,13.4,0,,,,
192,柳林,2017-11-02 19:00,12.1,0,,,.1,0,0,0,78,0,10.9,8.3,1013.8,0,1017.4,0,,9,,,,,,,,1637,,,11.6,0,,,,
192,柳林,2017-11-02 20:00,10.8,0,,,0,0,0,0,82,0,10.6,7.8,1014.3,0,1018,0,,9,,,,,,,,1364,,,10.4,0,,,,
192,柳林,2017-11-02 21:00,9.8,0,,,.2,0,0,0,86,0,10.4,7.5,1014.6,0,1018.3,0,,9,,,,,,,,1044,,,9.3,0,,,,
192,柳林,2017-11-02 22:00,9.6,0,,,.3,0,0,0,87,0,10.4,7.5,1015,0,1018.7,0,,9,,,,,,,,894,,,9.4,0,,,,
192,柳林,2017-11-02 23:00,8.8,0,,,.1,0,0,0,89,0,10,7,1015.1,0,1018.8,0,,9,,,,,,,,897,,,8.1,0,,,,
192,柳林,2017-11-03 00:00,8.1,0,,,0,0,0,0,90,0,9.7,6.5,1015,0,1018.7,0,,9,,,,,,,,699,,,7.7,0,,,,
192,柳林,2017-11-03 01:00,8,0,,,.3,0,0,0,90,0,9.6,6.4,1014.9,0,1018.6,0,,9,,,,,,,,646,,,7.8,0,,,,
192,柳林,2017-11-03 02:00,7.4,0,,,.1,0,0,0,90,0,9.2,5.8,1014.8,0,1018.5,0,,9,,,,,,,,660,,,6.7,0,,,,
192,柳林,2017-11-03 03:00,6.9,0,,,.4,0,0,0,91,0,9,5.5,1014.6,0,1018.3,0,,9,,,,,,,,479,,,6.1,0,,,,
192,柳林,2017-11-03 04:00,6.4,0,,,.3,0,0,0,91,0,8.7,5,1014.8,0,1018.5,0,,9,,,,,,,,536,,,5.6,0,,,,
192,柳林,2017-11-03 05:00,6,0,,,.2,0,0,0,91,0,8.5,4.6,1015.1,0,1018.8,0,,9,,,,,,,,473,,,5.3,0,,,,
192,柳林,2017-11-03 06:00,5.6,0,,,.4,0,0,0,91,0,8.2,4.2,1015.4,0,1019.1,0,,9,,,,,,,,500,,,4.9,0,,,,
192,柳林,2017-11-03 07:00,5.3,0,,,.2,0,0,0,92,0,8.1,4,1015.4,0,1019.2,0,0,0,0,,,,,,,532,,,4.8,0,,,,
192,柳林,2017-11-03 08:00,7.3,0,,,.5,0,90,0,90,0,9.2,5.7,1016.1,0,1019.8,0,.5,0,.16,,,,,,,440,,,7.6,0,,,,
192,柳林,2017-11-03 09:00,11.7,0,,,.2,0,0,0,80,0,10.9,8.3,1016.2,0,1019.9,0,1,0,.65,,,,,,,547,,,13.9,0,,,,
192,柳林,2017-11-03 10:00,13.9,0,,,.9,0,160,0,70,0,11.1,8.5,1015.8,0,1019.4,0,1,0,1.13,,,,,,,830,,,19,0,,,,
192,柳林,2017-11-03 11:00,16.6,0,,,1.2,0,230,0,59,0,11.1,8.5,1015.4,0,1019,0,1,0,1.52,,,,,,,969,,,24.5,0,,,,
192,柳林,2017-11-03 12:00,18.4,0,,,1.1,0,320,0,49,0,10.3,7.4,1014.7,0,1018.2,0,1,0,1.75,,,,,,,1325,,,28.5,0,,,,
192,柳林,2017-11-03 13:00,20.6,0,,,1.2,0,270,0,45,0,10.9,8.2,1014,0,1017.5,0,1,0,1.77,,,,,,,1683,,,30.2,0,,,,
192,柳林,2017-11-03 14:00,21.2,0,,,1.3,0,270,0,42,0,10.5,7.7,1013.3,0,1016.8,0,1,0,1.58,,,,,,,1750,,,29.9,0,,,,
192,柳林,2017-11-03 15:00,20.6,0,,,1.1,0,250,0,41,0,9.9,6.8,1013.3,0,1016.8,0,.7,0,1.03,,,,,,,1972,,,24.5,0,,,,
192,柳林,2017-11-03 16:00,19,0,,,2.8,0,360,0,47,0,10.3,7.4,1013.8,0,1017.3,0,.1,0,.28,,,,,,,1922,,,20,0,,,,
192,柳林,2017-11-03 17:00,17.7,0,,,1.7,0,320,0,51,0,10.3,7.4,1014.2,0,1017.8,0,0,0,.16,,,,,,,1013,,,17.3,0,,,,
192,柳林,2017-11-03 18:00,16,0,,,1.8,0,340,0,49,0,8.8,5.2,1015,0,1018.6,0,0,0,.02,,,,,,,647,,,13.4,0,,,,
192,柳林,2017-11-03 19:00,13.5,0,,,1.1,0,20,0,57,0,8.8,5.1,1016.1,0,1019.7,0,,9,,,,,,,,647,,,11.1,0,,,,
192,柳林,2017-11-03 20:00,11.5,0,,,.2,0,0,0,67,0,9,5.5,1016.6,0,1020.3,0,,9,,,,,,,,594,,,9.3,0,,,,
192,柳林,2017-11-03 21:00,9.3,0,,,.7,0,360,0,77,0,9,5.4,1017.2,0,1020.9,0,,9,,,,,,,,631,,,8.1,0,,,,
192,柳林,2017-11-03 22:00,8.7,0,,,.8,0,50,0,79,0,8.8,5.2,1017.9,0,1021.6,0,,9,,,,,,,,699,,,6.9,0,,,,
192,柳林,2017-11-03 23:00,8.3,0,,,.6,0,320,0,56,0,6.1,0,1018.3,0,1022,0,,9,,,,,,,,1919,,,5.4,0,,,,
192,柳林,2017-11-04 00:00,8.5,0,,,.8,0,70,0,46,0,5.1,-2.4,1018.9,0,1022.6,0,,9,,,,,,,,2000,,,4.9,0,,,,
192,柳林,2017-11-04 01:00,8.7,0,,,2.4,0,360,0,41,0,4.6,-3.8,1019.4,0,1023.1,0,,9,,,,,,,,2000,,,4.6,0,,,,
192,柳林,2017-11-04 02:00,8.2,0,,,2.1,0,20,0,42,0,4.6,-3.9,1020,0,1023.7,0,,9,,,,,,,,2000,,,4.3,0,,,,
192,柳林,2017-11-04 03:00,8.4,0,,,2.9,0,360,0,42,0,4.6,-3.7,1020.2,0,1023.9,0,,9,,,,,,,,1877,,,4.3,0,,,,
192,柳林,2017-11-04 04:00,8.6,0,,,3.6,0,340,0,40,0,4.5,-4.2,1020.3,0,1024,0,,9,,,,,,,,1150,,,4.3,0,,,,
192,柳林,2017-11-04 05:00,7.4,0,,,1.9,0,360,0,42,0,4.3,-4.7,1021.2,0,1024.9,0,,9,,,,,,,,1041,,,3.5,0,,,,
192,柳林,2017-11-04 06:00,6.1,0,,,.9,0,90,0,44,0,4.2,-5.2,1021.7,0,1025.5,0,,9,,,,,,,,1110,,,2.5,0,,,,
192,柳林,2017-11-04 07:00,7.4,0,,,2.8,0,360,0,40,0,4.1,-5.3,1022.1,0,1025.8,0,0,0,0,,,,,,,1106,,,3,0,,,,
192,柳林,2017-11-04 08:00,7.9,0,,,.7,0,340,0,40,0,4.3,-4.8,1023.4,0,1027.1,0,.6,0,.19,,,,,,,1222,,,4.8,0,,,,
192,柳林,2017-11-04 09:00,9.1,0,,,2,0,340,0,38,0,4.4,-4.4,1024.3,0,1028,0,1,0,.72,,,,,,,1575,,,10.9,0,,,,
192,柳林,2017-11-04 10:00,11,0,,,1.5,0,320,0,37,0,4.9,-3.1,1024.3,0,1028,0,1,0,1.22,,,,,,,1702,,,16.8,0,,,,
192,柳林,2017-11-04 11:00,12.7,0,,,1.9,0,20,0,35,0,5.2,-2.3,1024.3,0,1028,0,1,0,1.65,,,,,,,1773,,,22.3,0,,,,
192,柳林,2017-11-04 12:00,13.1,0,,,3.3,0,360,0,35,0,5.3,-2,1024.1,0,1027.8,0,1,0,1.87,,,,,,,1977,,,25.2,0,,,,
192,柳林,2017-11-04 13:00,13.8,0,,,2.5,0,20,0,34,0,5.4,-1.8,1023.5,0,1027.2,0,1,0,1.92,,,,,,,1967,,,27.2,0,,,,
192,柳林,2017-11-04 14:00,14.8,0,,,2.2,0,360,0,32,0,5.4,-1.7,1023.2,0,1026.8,0,1,0,1.77,,,,,,,1969,,,26.8,0,,,,
192,柳林,2017-11-04 15:00,15.6,0,,,1.1,0,340,0,31,0,5.5,-1.4,1023.2,0,1026.8,0,1,0,1.45,,,,,,,1935,,,24.9,0,,,,
192,柳林,2017-11-04 16:00,14.7,0,,,1.2,0,360,0,31,0,5.2,-2.2,1023.3,0,1026.9,0,1,0,.97,,,,,,,2000,,,19.9,0,,,,
192,柳林,2017-11-04 17:00,12.6,0,,,.4,0,0,0,47,0,6.8,1.5,1023.6,0,1027.3,0,1,0,.39,,,,,,,2000,,,13.6,0,,,,
192,柳林,2017-11-04 18:00,9.7,0,,,.2,0,0,0,57,0,6.8,1.5,1024,0,1027.7,0,0,0,.01,,,,,,,2000,,,9.7,0,,,,
192,柳林,2017-11-04 19:00,7.4,0,,,.2,0,0,0,69,0,7.1,2,1024.5,0,1028.3,0,,9,,,,,,,,2000,,,7.7,0,,,,
192,柳林,2017-11-04 20:00,6.1,0,,,.4,0,0,0,75,0,7,1.9,1024.9,0,1028.7,0,,9,,,,,,,,1947,,,6.4,0,,,,
192,柳林,2017-11-04 21:00,5.2,0,,,.4,0,0,0,79,0,7,1.8,1025.2,0,1029,0,,9,,,,,,,,1832,,,5.4,0,,,,
192,柳林,2017-11-04 22:00,4.2,0,,,.4,0,0,0,84,0,6.9,1.7,1025.7,0,1029.5,0,,9,,,,,,,,1265,,,4.4,0,,,,
192,柳林,2017-11-04 23:00,3.6,0,,,.2,0,0,0,86,0,6.8,1.4,1025.8,0,1029.6,0,,9,,,,,,,,759,,,3.6,0,,,,
192,柳林,2017-11-05 00:00,2.8,0,,,.3,0,0,0,86,0,6.4,.6,1025.8,0,1029.6,0,,9,,,,,,,,783,,,3,0,,,,
192,柳林,2017-11-05 01:00,2.5,0,,,.6,0,90,0,87,0,6.3,.5,1025.8,0,1029.6,0,,9,,,,,,,,597,,,2.4,0,,,,
192,柳林,2017-11-05 02:00,2.1,0,,,0,0,0,0,88,0,6.2,.3,1025.8,0,1029.6,0,,9,,,,,,,,483,,,1.9,0,,,,
192,柳林,2017-11-05 03:00,1.4,0,,,.8,0,70,0,88,0,6,-.3,1025.8,0,1029.6,0,,9,,,,,,,,466,,,1.4,0,,,,
192,柳林,2017-11-05 04:00,1,0,,,.3,0,0,0,89,0,5.8,-.6,1025.7,0,1029.6,0,,9,,,,,,,,453,,,.9,0,,,,
192,柳林,2017-11-05 05:00,.4,0,,,.5,0,50,0,89,0,5.6,-1.2,1025.8,0,1029.7,0,,9,,,,,,,,380,,,.5,0,,,,
192,柳林,2017-11-05 06:00,.2,0,,,1,0,70,0,90,0,5.6,-1.2,1025.9,0,1029.8,0,,9,,,,,,,,330,,,.3,0,,,,
192,柳林,2017-11-05 07:00,0,0,,,1.4,0,70,0,90,0,5.5,-1.4,1026.1,0,1030,0,0,0,0,,,,,,,328,,,0,0,,,,
192,柳林,2017-11-05 08:00,2,0,,,.4,0,0,0,85,0,6,-.2,1026.7,0,1030.5,0,.6,0,.19,,,,,,,440,,,2,0,,,,
192,柳林,2017-11-05 09:00,6.7,0,,,.1,0,0,0,72,0,7,1.9,1026.8,0,1030.6,0,1,0,.72,,,,,,,573,,,9.7,0,,,,
192,柳林,2017-11-05 10:00,9,0,,,1.2,0,180,0,56,0,6.4,.6,1026.6,0,1030.3,0,1,0,1.26,,,,,,,932,,,15.2,0,,,,
192,柳林,2017-11-05 11:00,10.8,0,,,1.2,0,250,0,42,0,5.4,-1.6,1026.4,0,1030.1,0,1,0,1.63,,,,,,,1154,,,20.7,0,,,,
192,柳林,2017-11-05 12:00,12.7,0,,,1.5,0,270,0,37,0,5.4,-1.6,1025.7,0,1029.4,0,1,0,1.87,,,,,,,1331,,,24.8,0,,,,
192,柳林,2017-11-05 13:00,14.2,0,,,1.4,0,290,0,30,0,4.9,-3.1,1024.7,0,1028.3,0,1,0,1.92,,,,,,,1852,,,26.8,0,,,,
192,柳林,2017-11-05 14:00,15.3,0,,,1.2,0,270,0,27,0,4.7,-3.6,1023.7,0,1027.3,0,1,0,1.79,,,,,,,1808,,,26.8,0,,,,
192,柳林,2017-11-05 15:00,16.5,0,,,.8,0,160,0,27,0,5.1,-2.5,1023.2,0,1026.8,0,1,0,1.45,,,,,,,1834,,,24.6,0,,,,
192,柳林,2017-11-05 16:00,16.9,0,,,.8,0,200,0,27,0,5.2,-2.2,1023,0,1026.6,0,1,0,.97,,,,,,,1902,,,20.3,0,,,,
192,柳林,2017-11-05 17:00,12.6,0,,,.4,0,0,0,48,0,7,1.8,1022.9,0,1026.6,0,.9,0,.39,,,,,,,1983,,,13.1,0,,,,
192,柳林,2017-11-05 18:00,9.5,0,,,.3,0,0,0,57,0,6.7,1.3,1022.9,0,1026.6,0,0,0,.01,,,,,,,1998,,,8.8,0,,,,
192,柳林,2017-11-05 19:00,6.9,0,,,.3,0,0,0,68,0,6.7,1.3,1023.5,0,1027.3,0,,9,,,,,,,,750,,,6.8,0,,,,
192,柳林,2017-11-05 20:00,5.5,0,,,.2,0,0,0,75,0,6.8,1.4,1023.6,0,1027.4,0,,9,,,,,,,,1081,,,5.3,0,,,,
192,柳林,2017-11-05 21:00,4.3,0,,,.2,0,0,0,81,0,6.7,1.3,1024,0,1027.8,0,,9,,,,,,,,1167,,,4.3,0,,,,
192,柳林,2017-11-05 22:00,3.4,0,,,.6,0,70,0,82,0,6.4,.6,1024.2,0,1028,0,,9,,,,,,,,1130,,,3.5,0,,,,
192,柳林,2017-11-05 23:00,2.7,0,,,0,0,0,0,86,0,6.3,.5,1024,0,1027.8,0,,9,,,,,,,,1133,,,2.7,0,,,,
192,柳林,2017-11-06 00:00,2,0,,,.3,0,0,0,87,0,6.1,0,1023.8,0,1027.6,0,,9,,,,,,,,933,,,2,0,,,,
192,柳林,2017-11-06 01:00,1.6,0,,,.4,0,0,0,88,0,6.1,-.1,1023.2,0,1027,0,,9,,,,,,,,803,,,1.4,0,,,,
192,柳林,2017-11-06 02:00,.9,0,,,.3,0,0,0,89,0,5.8,-.7,1023.3,0,1027.1,0,,9,,,,,,,,721,,,.8,0,,,,
192,柳林,2017-11-06 03:00,.5,0,,,.7,0,70,0,89,0,5.6,-1.1,1023.1,0,1027,0,,9,,,,,,,,664,,,.9,0,,,,
192,柳林,2017-11-06 04:00,0,0,,,.5,0,70,0,90,0,5.5,-1.4,1022.8,0,1026.7,0,,9,,,,,,,,601,,,.2,0,,,,
192,柳林,2017-11-06 05:00,-.2,0,,,.2,0,0,0,90,0,5.4,-1.6,1023.2,0,1027.1,0,,9,,,,,,,,722,,,0,0,,,,
192,柳林,2017-11-06 06:00,-.5,0,,,.3,0,0,0,90,0,5.3,-1.9,1023.1,0,1027,0,,9,,,,,,,,644,,,-.3,0,,,,
192,柳林,2017-11-06 07:00,-.5,0,,,.5,0,70,0,90,0,5.3,-1.9,1023.2,0,1027.1,0,0,0,0,,,,,,,634,,,-.5,0,,,,
192,柳林,2017-11-06 08:00,1.7,0,,,1,0,70,0,84,0,5.8,-.7,1023.6,0,1027.4,0,.6,0,.19,,,,,,,930,,,1.4,0,,,,
192,柳林,2017-11-06 09:00,5.6,0,,,.7,0,110,0,73,0,6.6,1.1,1023.5,0,1027.3,0,.7,0,.59,,,,,,,1038,,,8.6,0,,,,
192,柳林,2017-11-06 10:00,9.1,0,,,.6,0,50,0,63,0,7.3,2.4,1023.1,0,1026.8,0,1,0,1.2,,,,,,,1158,,,14.9,0,,,,
192,柳林,2017-11-06 11:00,11.7,0,,,1.2,0,70,0,49,0,6.7,1.3,1022.6,0,1026.3,0,1,0,1.62,,,,,,,1136,,,20.7,0,,,,
192,柳林,2017-11-06 12:00,14.5,0,,,.9,0,20,0,39,0,6.4,.6,1021.6,0,1025.2,0,1,0,1.84,,,,,,,1340,,,25.4,0,,,,
192,柳林,2017-11-06 13:00,16.2,0,,,1.3,0,320,0,36,0,6.6,1,1020,0,1023.6,0,1,0,1.86,,,,,,,1345,,,27.3,0,,,,
192,柳林,2017-11-06 14:00,18.3,0,,,1.3,0,200,0,28,0,5.9,-.5,1019.1,0,1022.7,0,1,0,1.73,,,,,,,1837,,,27.6,0,,,,
192,柳林,2017-11-06 15:00,18,0,,,1.9,0,160,0,33,0,6.8,1.4,1018.8,0,1022.4,0,1,0,1.36,,,,,,,1686,,,24.8,0,,,,
192,柳林,2017-11-06 16:00,18.1,0,,,1.5,0,180,0,41,0,8.5,4.6,1018.9,0,1022.5,0,1,0,.9,,,,,,,1796,,,20.9,0,,,,
192,柳林,2017-11-06 17:00,16.4,0,,,1,0,360,0,51,0,9.5,6.2,1018.8,0,1022.4,0,.9,0,.37,,,,,,,2000,,,14.8,0,,,,
192,柳林,2017-11-06 18:00,13.6,0,,,.5,0,230,0,67,0,10.4,7.5,1018.5,0,1022.1,0,0,0,0,,,,,,,1990,,,11.5,0,,,,
192,柳林,2017-11-06 19:00,11.2,0,,,.4,0,0,0,76,0,10.1,7.1,1019.2,0,1022.9,0,,9,,,,,,,,1593,,,9.5,0,,,,
192,柳林,2017-11-06 20:00,9.3,0,,,.3,0,0,0,84,0,9.8,6.7,1019.7,0,1023.4,0,,9,,,,,,,,918,,,8,0,,,,
192,柳林,2017-11-06 21:00,8,0,,,.5,0,20,0,87,0,9.3,5.9,1019.7,0,1023.4,0,,9,,,,,,,,880,,,6.9,0,,,,
192,柳林,2017-11-06 22:00,7.5,0,,,.1,0,0,0,89,0,9.2,5.7,1020,0,1023.7,0,,9,,,,,,,,882,,,5.9,0,,,,
192,柳林,2017-11-06 23:00,6.4,0,,,.7,0,70,0,89,0,8.5,4.7,1020.2,0,1024,0,,9,,,,,,,,636,,,5.4,0,,,,
192,柳林,2017-11-07 00:00,6,0,,,.9,0,70,0,90,0,8.4,4.4,1020.3,0,1024.1,0,,9,,,,,,,,585,,,5,0,,,,
192,柳林,2017-11-07 01:00,5.2,0,,,.5,0,70,0,90,0,7.9,3.6,1020.3,0,1024.1,0,,9,,,,,,,,504,,,4.4,0,,,,
192,柳林,2017-11-07 02:00,5,0,,,.2,0,0,0,90,0,7.8,3.4,1020.3,0,1024.1,0,,9,,,,,,,,661,,,3.9,0,,,,
192,柳林,2017-11-07 03:00,4.4,0,,,.1,0,0,0,91,0,7.6,3,1020.1,0,1023.9,0,,9,,,,,,,,701,,,3.5,0,,,,
192,柳林,2017-11-07 04:00,4.4,0,,,.1,0,0,0,91,0,7.6,3,1020,0,1023.8,0,,9,,,,,,,,439,,,4.3,0,,,,
192,柳林,2017-11-07 05:00,4.6,0,,,.5,0,20,0,91,0,7.7,3.2,1019.7,0,1023.5,0,,9,,,,,,,,555,,,4.2,0,,,,
192,柳林,2017-11-07 06:00,5.1,0,,,.4,0,0,0,91,0,8,3.7,1019.9,0,1023.7,0,,9,,,,,,,,628,,,5.6,0,,,,
192,柳林,2017-11-07 07:00,4.7,0,,,0,0,0,0,90,0,7.6,3.1,1020.2,0,1024,0,0,0,0,,,,,,,338,,,5.4,0,,,,
